Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
182, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 6327, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 119.0, Build City Building
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9047, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2095.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9048, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2447.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9052, CANCELLED, NO_UNIT, BUILDING_MARKET, NO_DISTRICT, VALUE 734.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9080, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1605.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9118, FAILED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 776.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9151, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2095.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9191, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 165.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9225, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2047.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9227, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1605.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9297, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2447.0, Unknown
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9329, IN PROGRESS, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1138.0, Siege City Assault
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9332, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 86.0, Build City Improvement
264, 2, LOC_CITY_NAME_OSLO, , , UNIT_JET_BOMBER, Generic Offense
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 8705, FAILED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 565.9, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 8818, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 8886, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 158.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 8946, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2047.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 8947, FAILED, NO_UNIT, BUILDING_AIRPORT, NO_DISTRICT, VALUE 691.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9016, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1515.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9047, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2095.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9048, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2447.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9080, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1605.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9151, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2095.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9191, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 165.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9225, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2047.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9227, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1605.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9297, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 2447.0, Unknown
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9329, IN PROGRESS, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1138.0, Siege City Assault
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9332, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 86.0, Build City Improvement
264, 2, LOC_CITY_NAME_AVALDSNES, , , UNIT_JET_BOMBER, Generic Offense
264, 2, LOC_CITY_NAME_NIDAROS, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_KRISTIANSAND, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_KABUL, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_SKEDSMO, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_GENEVA, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_ALESUND, , CONTRACT 9368, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1797.0, Siege City Assault
264, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9369, SUBMITTED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 856.0, Build City Building
264, 4, PURCHASE, , , UNIT_MODERN_ARMOR, Siege City Assault, CONTRACT 9304
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9086, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 104.0, Unknown
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9127, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9304, COMPLETED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 330.0, Siege City Assault
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9305, IN PROGRESS, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1174.0, Siege City Assault
264, 4, LOC_CITY_NAME_LEEDS, , , UNIT_NUCLEAR_SUBMARINE, Build City Building, CONTRACT 9159
264, 4, LOC_CITY_NAME_LIVERPOOL, Canceling current build, OLD VALUE 550.8
264, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 9020, FAILED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 103.3, Unknown
264, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 9086, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 104.0, Unknown
264, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 9127, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
264, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 9271, ACCEPTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 153.0, Build City Building
264, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 9307, ACCEPTED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 558.0, Build City District
264, 4, LOC_CITY_NAME_LIVERPOOL, , , UNIT_NUCLEAR_SUBMARINE, Generic Offense
264, 4, LOC_CITY_NAME_LONDON, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_KANDY, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 9374, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 2078.0, Siege City Assault
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9375, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENTERTAINMENT_COMPLEX, VALUE 1603.0, Build City District
264, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 9376, SUBMITTED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 498.0, Build City Building
264, 4, LOC_CITY_NAME_LONDON, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_KANDY, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 4, LOC_CITY_NAME_PRESTON, , CONTRACT 9377, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 939.0, Build City Improvement
264, 5, LOC_CITY_NAME_NANTES, , CONTRACT 9092, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 1047.5, Build City District
264, 5, LOC_CITY_NAME_NANTES, , CONTRACT 9132, CANCELLED, UNIT_NUCLEAR_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 232.0, Unknown
264, 5, LOC_CITY_NAME_NANTES, , , BUILDING_AMPHITHEATER, Default Specialization, , , Value 743.7
264, 5, LOC_CITY_NAME_PARIS, , CONTRACT 9378, SUBMITTED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Siege City Assault
264, 5, LOC_CITY_NAME_RENNES, , CONTRACT 9380, SUBMITTED, UNIT_NUCLEAR_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 455.0, Build City Building
264, 5, LOC_CITY_NAME_NANTES, , CONTRACT 9381, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 743.0, Build City Building
264, 6, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 9343
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9002, CANCELLED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 156.6, Unknown
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9201, COMPLETED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 656.0, Siege City Assault
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9242, COMPLETED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 656.0, Siege City Assault
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9246, ACCEPTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 191.0, Build City Building
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9312, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 685.0, Siege City Assault
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9315, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 58.0, Unknown
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9343, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 96.0, Build City Improvement
264, 6, LOC_CITY_NAME_GUARULHOS, , , UNIT_JET_BOMBER, Generic Offense
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, Canceling current build, OLD VALUE 1947.0
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 8959, FAILED, NO_UNIT, BUILDING_STADIUM, NO_DISTRICT, VALUE 548.0, Unknown
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 9201, COMPLETED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 656.0, Siege City Assault
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 9209, ACCEPTED, NO_UNIT, BUILDING_STADIUM, NO_DISTRICT, VALUE 530.0, Build City Building
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 9242, COMPLETED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 656.0, Siege City Assault
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 9312, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 685.0, Siege City Assault
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 9315, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 58.0, Unknown
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 9343, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 96.0, Build City Improvement
264, 6, LOC_CITY_NAME_PORTO_ALEGRE, , , UNIT_MECHANIZED_INFANTRY, Siege City Assault, CONTRACT 9341
264, 6, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 9353
264, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 9384, SUBMITTED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 1590.0, Nuclear Assault
264, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 9384, SUBMITTED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 1590.0, Nuclear Assault
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 8969, CANCELLED, UNIT_NUCLEAR_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 674.0, Unknown
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 9104, CANCELLED, NO_UNIT, BUILDING_STABLE, NO_DISTRICT, VALUE 915.0, Unknown
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 9173, CANCELLED, NO_UNIT, BUILDING_ARMORY, NO_DISTRICT, VALUE 978.0, Unknown
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 9253, CANCELLED, UNIT_NUCLEAR_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 585.0, Unknown
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 9286, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 218.0, Siege City Assault
264, 7, LOC_CITY_NAME_MEDINA, , , PROJECT_BUILD_THERMONUCLEAR_DEVICE, Default Specialization, , , Value 1340.0
264, 7, LOC_CITY_NAME_ADEN, , CONTRACT 9005, FAILED, UNIT_NUCLEAR_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 1036.0, Unknown
264, 7, LOC_CITY_NAME_ADEN, , CONTRACT 9286, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 218.0, Siege City Assault
264, 7, LOC_CITY_NAME_ADEN, , , PROJECT_BUILD_THERMONUCLEAR_DEVICE, Default Specialization, , , Value 1486.0
264, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 9389, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 554.0, Siege City Assault
264, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 9389, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 554.0, Siege City Assault
264, 7, LOC_CITY_NAME_HONG_KONG, , CONTRACT 9389, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 554.0, Siege City Assault
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 9389, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 554.0, Siege City Assault
264, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 9389, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 554.0, Siege City Assault
264, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_HONG_KONG, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_ADEN, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_MECCA, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_JEDDAH, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 7, LOC_CITY_NAME_HOMS, , CONTRACT 9391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
264, 14, LOC_CITY_NAME_PRESLAV, , CONTRACT 9394, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_NEIGHBORHOOD, VALUE 49.0, Build City District
264, 24, LOC_CITY_NAME_HATTUSA, Canceling current build, OLD VALUE 1166.7
264, 24, LOC_CITY_NAME_HATTUSA, , CONTRACT 8352, FAILED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 1166.7, Build City Building
264, 24, LOC_CITY_NAME_HATTUSA, , CONTRACT 8453, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Unknown
264, 24, LOC_CITY_NAME_HATTUSA, , CONTRACT 9219, ACCEPTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 27.0, Build City Improvement
264, 24, LOC_CITY_NAME_HATTUSA, , , UNIT_MISSILE_CRUISER, Generic Offense
265, 1, PURCHASE, , , UNIT_RANGER, Siege City Assault, CONTRACT 9363
265, 1, LOC_CITY_NAME_URUK, , CONTRACT 9363, COMPLETED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_URUK, , , UNIT_JET_BOMBER, Default Specialization, , , Value 441.1
265, 1, LOC_CITY_NAME_ADAB, , CONTRACT 9363, COMPLETED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_ADAB, , , UNIT_JET_BOMBER, Build City Building, CONTRACT 9294
265, 1, LOC_CITY_NAME_URUK, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_UR, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_JIAODONG, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_XIAN, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_ADAB, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_SIPPAR, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_NIPPUR, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_ERIDU, , CONTRACT 9395, SUBMITTED, UNIT_RANGER, NO_BUILDING, NO_DISTRICT, VALUE 1099.0, Siege City Assault
265, 1, LOC_CITY_NAME_XIAN, , CONTRACT 9397, SUBMITTED, NO_UNIT, BUILDING_ZOO, NO_DISTRICT, VALUE 412.0, Build City Building
265, 1, LOC_CITY_NAME_ERIDU, , CONTRACT 9399, SUBMITTED, UNIT_NUCLEAR_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 606.0, Build City Building
265, 2, LOC_CITY_NAME_NIDAROS, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_KRISTIANSAND, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_KABUL, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_SKEDSMO, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_OSLO, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_AVALDSNES, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_GENEVA, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_ALESUND, , CONTRACT 9400, SUBMITTED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Siege City Assault
265, 2, LOC_CITY_NAME_ALESUND, , CONTRACT 9401, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 965.0, Build City District
265, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 9304, COMPLETED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 330.0, Siege City Assault
265, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 9305, CANCELLED, UNIT_MODERN_ARMOR, NO_BUILDING, NO_DISTRICT, VALUE 1174.0, Unknown
